tickerA,tickerB,sector,entryDate,exitDate,beta,halfLife,entryZ,exitZ,holdDays,exitReason,spreadChange,spreadPnl,dollarPnl,pnlPct,win
HAG.DE,LDO.MI,DEFENSE,2026-01-05,2026-01-08,0.8798438565835288,15.44455851893868,2.0851,0.499,3,REVERT,-0.02011517,0.02011517,20.12,2.012,1
HAG.DE,LDO.MI,DEFENSE,2026-01-09,2026-01-20,0.8798438565835288,15.44455851893868,2.8543,0.1837,7,REVERT,-0.03322343,0.03322343,33.22,3.322,1
HAG.DE,LDO.MI,DEFENSE,2026-02-02,2026-02-09,0.8798438565835288,15.44455851893868,-2.5124,-0.3127,5,REVERT,0.04462124,0.04462124,44.62,4.462,1
HAG.DE,LDO.MI,DEFENSE,2026-02-24,2026-03-16,0.8798438565835288,15.44455851893868,-2.6215,-0.3137,14,REVERT,-0.03182072,-0.03182072,-31.82,-3.182,0
HAG.DE,LDO.MI,DEFENSE,2026-03-26,2026-03-30,0.8798438565835288,15.44455851893868,-2.2465,0.1865,2,REVERT,0.06493154,0.06493154,64.93,6.493,1
HAG.DE,ESLT,DEFENSE,2025-05-20,2025-06-10,0.7398325682006724,23.560192562270327,2.0981,0.309,14,REVERT,0.14847548,-0.14847548,-148.48,-14.848,0
HAG.DE,ESLT,DEFENSE,2025-07-08,2025-07-22,0.7398325682006724,23.560192562270327,2.0182,0.3386,10,REVERT,-0.02636901,0.02636901,26.37,2.637,1
HAG.DE,ESLT,DEFENSE,2025-07-28,2025-08-22,0.7398325682006724,23.560192562270327,-2.2392,-0.1077,19,REVERT,-0.05239294,-0.05239294,-52.39,-5.239,0
HAG.DE,ESLT,DEFENSE,2025-09-24,2025-10-10,0.7398325682006724,23.560192562270327,3.1058,0.2583,12,REVERT,-0.01480268,0.01480268,14.8,1.48,1
HAG.DE,ESLT,DEFENSE,2025-11-10,2025-12-09,0.7398325682006724,23.560192562270327,-2.4497,-0.462,20,REVERT,-0.19127505,-0.19127505,-191.28,-19.128,0
HAG.DE,ESLT,DEFENSE,2026-02-02,2026-02-09,0.7398325682006724,23.560192562270327,-2.1637,-0.1316,5,REVERT,0.05320242,0.05320242,53.2,5.32,1
HAG.DE,ESLT,DEFENSE,2026-02-23,2026-03-16,0.7398325682006724,23.560192562270327,-2.1818,-0.0809,15,REVERT,-0.10083847,-0.10083847,-100.84,-10.084,0
HO.PA,BA.L,DEFENSE,2025-05-27,2025-06-23,1.7339640150030549,14.948540277647252,-2.0378,-0.3442,19,REVERT,-0.06075732,-0.06075732,-60.76,-6.076,0
HO.PA,BA.L,DEFENSE,2025-07-18,2025-07-22,1.7339640150030549,14.948540277647252,-2.3538,0.4517,2,REVERT,0.04637533,0.04637533,46.38,4.638,1
HO.PA,BA.L,DEFENSE,2025-07-30,2025-08-04,1.7339640150030549,14.948540277647252,2.6593,-0.1751,3,REVERT,-0.04243776,0.04243776,42.44,4.244,1
HO.PA,BA.L,DEFENSE,2025-08-07,2025-08-21,1.7339640150030549,14.948540277647252,2.3791,0.3014,10,REVERT,-0.00055336,0.00055336,0.55,0.055,1
HO.PA,BA.L,DEFENSE,2025-09-11,2025-10-02,1.7339640150030549,14.948540277647252,-2.5658,-0.2169,15,REVERT,0.01615525,0.01615525,16.16,1.616,1
HO.PA,BA.L,DEFENSE,2025-10-13,2025-10-29,1.7339640150030549,14.948540277647252,2.1767,0.3061,12,REVERT,0.04081324,-0.04081324,-40.81,-4.081,0
HO.PA,BA.L,DEFENSE,2025-11-19,2025-12-04,1.7339640150030549,14.948540277647252,2.5691,0.1203,11,REVERT,0.00713023,-0.00713023,-7.13,-0.713,0
HO.PA,BA.L,DEFENSE,2026-01-05,2026-01-26,1.7339640150030549,14.948540277647252,-3.3341,-0.1104,15,REVERT,-0.06928684,-0.06928684,-69.29,-6.929,0
HO.PA,BA.L,DEFENSE,2026-02-04,2026-02-11,1.7339640150030549,14.948540277647252,2.4131,0.0706,5,REVERT,-0.07540581,0.07540581,75.41,7.541,1
HO.PA,BA.L,DEFENSE,2026-02-18,2026-03-23,1.7339640150030549,14.948540277647252,-2.1525,0.4867,23,REVERT,-0.1063547,-0.1063547,-106.35,-10.635,0
HO.PA,ESLT,DEFENSE,2025-05-21,2025-06-04,0.4766532117617788,65.3070943490881,2.01,0.3467,9,REVERT,0.0087427,-0.0087427,-8.74,-0.874,0
HO.PA,ESLT,DEFENSE,2025-06-13,2025-07-07,0.4766532117617788,65.3070943490881,-2.048,-0.3086,14,REVERT,-0.00048879,-0.00048879,-0.49,-0.049,0
HO.PA,ESLT,DEFENSE,2025-07-23,2025-08-12,0.4766532117617788,65.3070943490881,-2.1841,-0.3022,14,REVERT,-0.02123054,-0.02123054,-21.23,-2.123,0
HO.PA,ESLT,DEFENSE,2025-08-26,2025-09-10,0.4766532117617788,65.3070943490881,-3.5627,-0.0837,10,REVERT,0.02946721,0.02946721,29.47,2.947,1
HO.PA,ESLT,DEFENSE,2025-09-15,2025-10-06,0.4766532117617788,65.3070943490881,2.6524,0.1102,15,REVERT,-0.02079529,0.02079529,20.8,2.08,1
HO.PA,ESLT,DEFENSE,2025-11-21,2025-12-09,0.4766532117617788,65.3070943490881,-2.2724,-0.3401,11,REVERT,0.00374899,0.00374899,3.75,0.375,1
HO.PA,ESLT,DEFENSE,2025-12-17,2026-01-05,0.4766532117617788,65.3070943490881,-2.2859,-0.1434,10,REVERT,0.00491331,0.00491331,4.91,0.491,1
HO.PA,ESLT,DEFENSE,2026-02-23,2026-03-12,0.4766532117617788,65.3070943490881,-2.2769,-0.4602,13,REVERT,-0.06576465,-0.06576465,-65.76,-6.576,0
HO.PA,ESLT,DEFENSE,2026-04-01,2026-04-10,0.4766532117617788,65.3070943490881,2.1297,0.3431,5,REVERT,-0.04279899,0.04279899,42.8,4.28,1
BA.L,LDO.MI,DEFENSE,2025-05-22,2025-06-11,0.20237661738794555,27.336746766225694,2.1202,0.4489,13,REVERT,0.02496659,-0.02496659,-24.97,-2.497,0
BA.L,LDO.MI,DEFENSE,2025-06-24,2025-06-26,0.20237661738794555,27.336746766225694,-2.1825,-0.3384,2,REVERT,0.03305057,0.03305057,33.05,3.305,1
BA.L,LDO.MI,DEFENSE,2025-07-28,2025-08-06,0.20237661738794555,27.336746766225694,-2.5569,-0.3806,7,REVERT,0.01423981,0.01423981,14.24,1.424,1
BA.L,LDO.MI,DEFENSE,2025-08-07,2025-08-26,0.20237661738794555,27.336746766225694,-2.0952,-0.4877,11,REVERT,-0.00080219,-0.00080219,-0.8,-0.08,0
BA.L,LDO.MI,DEFENSE,2025-09-08,2025-09-11,0.20237661738794555,27.336746766225694,2.4411,3.7792,3,STOP,0.07126495,-0.07126495,-71.26,-7.126,0
BA.L,LDO.MI,DEFENSE,2025-09-12,2025-10-06,0.20237661738794555,27.336746766225694,3.0483,0.1833,16,REVERT,-0.00108161,0.00108161,1.08,0.108,1
BA.L,LDO.MI,DEFENSE,2025-10-15,2025-11-26,0.20237661738794555,27.336746766225694,-2.2855,-1.9227,30,TIMEOUT,-0.12567317,-0.12567317,-125.67,-12.567,0
BA.L,LDO.MI,DEFENSE,2026-01-05,2026-01-22,0.20237661738794555,27.336746766225694,3.2556,0.3986,13,REVERT,0.06101656,-0.06101656,-61.02,-6.102,0
BA.L,LDO.MI,DEFENSE,2026-02-04,2026-02-12,0.20237661738794555,27.336746766225694,-2.3255,-0.4616,6,REVERT,0.02824906,0.02824906,28.25,2.825,1
BA.L,LDO.MI,DEFENSE,2026-02-18,2026-03-20,0.20237661738794555,27.336746766225694,2.4594,0.3397,22,REVERT,0.0557163,-0.0557163,-55.72,-5.572,0
BA.L,LDO.MI,DEFENSE,2026-03-26,2026-03-31,0.20237661738794555,27.336746766225694,-2.0835,-0.0297,3,REVERT,0.05173311,0.05173311,51.73,5.173,1
BA.L,AIR.PA,DEFENSE,2025-05-22,2025-06-10,0.2023663689263356,58.11995797834473,2.0234,0.1872,12,REVERT,0.0128446,-0.0128446,-12.84,-1.284,0
BA.L,AIR.PA,DEFENSE,2025-06-24,2025-07-04,0.2023663689263356,58.11995797834473,-3.0913,-0.4458,8,REVERT,0.03707167,0.03707167,37.07,3.707,1
BA.L,AIR.PA,DEFENSE,2025-07-18,2025-07-21,0.2023663689263356,58.11995797834473,2.0018,0.4333,1,REVERT,-0.02035353,0.02035353,20.35,2.035,1
BA.L,AIR.PA,DEFENSE,2025-07-28,2025-08-04,0.2023663689263356,58.11995797834473,-2.625,-0.21,5,REVERT,0.02290944,0.02290944,22.91,2.291,1
BA.L,AIR.PA,DEFENSE,2025-08-07,2025-08-18,0.2023663689263356,58.11995797834473,-2.3085,-0.3832,7,REVERT,0.01039973,0.01039973,10.4,1.04,1
BA.L,AIR.PA,DEFENSE,2025-09-10,2025-09-11,0.2023663689263356,58.11995797834473,2.3088,3.6619,1,STOP,0.0553825,-0.0553825,-55.38,-5.538,0
BA.L,AIR.PA,DEFENSE,2025-09-12,2025-10-06,0.2023663689263356,58.11995797834473,3.0474,0.3782,16,REVERT,0.0094244,-0.0094244,-9.42,-0.942,0
BA.L,AIR.PA,DEFENSE,2025-10-15,2025-11-26,0.2023663689263356,58.11995797834473,-2.449,-2.0166,30,TIMEOUT,-0.14701147,-0.14701147,-147.01,-14.701,0
BA.L,AIR.PA,DEFENSE,2026-01-05,2026-01-22,0.2023663689263356,58.11995797834473,3.6287,0.4527,13,REVERT,0.07111269,-0.07111269,-71.11,-7.111,0
BA.L,AIR.PA,DEFENSE,2026-02-04,2026-02-13,0.2023663689263356,58.11995797834473,-2.5145,0.2414,7,REVERT,0.04425282,0.04425282,44.25,4.425,1
BA.L,AIR.PA,DEFENSE,2026-02-18,2026-03-31,0.2023663689263356,58.11995797834473,2.4956,0.0241,29,REVERT,0.08654829,-0.08654829,-86.55,-8.655,0
BA.L,ESLT,DEFENSE,2025-05-21,2025-06-10,0.13471531431012057,25.891543850506256,2.1131,0.1226,13,REVERT,0.02216602,-0.02216602,-22.17,-2.217,0
BA.L,ESLT,DEFENSE,2025-06-24,2025-06-26,0.13471531431012057,25.891543850506256,-2.8358,-0.4357,2,REVERT,0.04401257,0.04401257,44.01,4.401,1
BA.L,ESLT,DEFENSE,2025-07-18,2025-07-22,0.13471531431012057,25.891543850506256,2.4128,-0.4832,2,REVERT,-0.04362848,0.04362848,43.63,4.363,1
BA.L,ESLT,DEFENSE,2025-07-28,2025-08-06,0.13471531431012057,25.891543850506256,-2.5782,-0.3391,7,REVERT,0.01970581,0.01970581,19.71,1.971,1
BA.L,ESLT,DEFENSE,2025-08-07,2025-08-18,0.13471531431012057,25.891543850506256,-2.0557,-0.3199,7,REVERT,0.01720012,0.01720012,17.2,1.72,1
BA.L,ESLT,DEFENSE,2025-09-10,2025-09-11,0.13471531431012057,25.891543850506256,2.4838,3.786,1,STOP,0.06083933,-0.06083933,-60.84,-6.084,0
BA.L,ESLT,DEFENSE,2025-09-12,2025-10-06,0.13471531431012057,25.891543850506256,3.0764,0.3359,16,REVERT,0.01315633,-0.01315633,-13.16,-1.316,0
BA.L,ESLT,DEFENSE,2025-10-15,2025-11-26,0.13471531431012057,25.891543850506256,-2.2607,-1.899,30,TIMEOUT,-0.13618884,-0.13618884,-136.19,-13.619,0
BA.L,ESLT,DEFENSE,2026-01-05,2026-01-22,0.13471531431012057,25.891543850506256,3.5073,0.434,12,REVERT,0.05362553,-0.05362553,-53.63,-5.363,0
BA.L,ESLT,DEFENSE,2026-02-04,2026-02-09,0.13471531431012057,25.891543850506256,-2.1836,-0.4884,3,REVERT,0.03797958,0.03797958,37.98,3.798,1
BA.L,ESLT,DEFENSE,2026-02-18,2026-03-05,0.13471531431012057,25.891543850506256,2.3897,0.2966,11,REVERT,-0.01153337,0.01153337,11.53,1.153,1
BA.L,ESLT,DEFENSE,2026-03-27,2026-03-31,0.13471531431012057,25.891543850506256,-2.0245,-0.0439,2,REVERT,0.06560856,0.06560856,65.61,6.561,1
LDO.MI,ESLT,DEFENSE,2025-05-16,2025-06-02,0.9407906170616638,15.320170090190349,2.0489,0.4548,10,REVERT,0.04381236,-0.04381236,-43.81,-4.381,0
LDO.MI,ESLT,DEFENSE,2025-06-11,2025-06-26,0.9407906170616638,15.320170090190349,-2.1991,-0.4245,10,REVERT,0.00253965,0.00253965,2.54,0.254,1
LDO.MI,ESLT,DEFENSE,2025-07-18,2025-07-24,0.9407906170616638,15.320170090190349,2.5942,-0.424,4,REVERT,-0.06896494,0.06896494,68.96,6.896,1
LDO.MI,ESLT,DEFENSE,2025-08-01,2025-08-12,0.9407906170616638,15.320170090190349,-2.0607,0.1179,7,REVERT,0.05479855,0.05479855,54.8,5.48,1
LDO.MI,ESLT,DEFENSE,2025-09-24,2025-10-06,0.9407906170616638,15.320170090190349,2.4208,0.4601,8,REVERT,-0.02080321,0.02080321,20.8,2.08,1
LDO.MI,ESLT,DEFENSE,2025-11-17,2025-11-20,0.9407906170616638,15.320170090190349,-2.2603,-0.2805,3,REVERT,0.02792378,0.02792378,27.92,2.792,1
LDO.MI,ESLT,DEFENSE,2025-11-21,2025-12-08,0.9407906170616638,15.320170090190349,-2.4516,-0.2958,10,REVERT,0.02301648,0.02301648,23.02,2.302,1
LDO.MI,ESLT,DEFENSE,2025-12-16,2026-01-07,0.9407906170616638,15.320170090190349,-2.7756,-0.4821,11,REVERT,-0.00217548,-0.00217548,-2.18,-0.218,0
LDO.MI,ESLT,DEFENSE,2026-02-25,2026-03-12,0.9407906170616638,15.320170090190349,-2.5553,0.081,11,REVERT,-0.01285353,-0.01285353,-12.85,-1.285,0
AIR.PA,MTX.DE,DEFENSE,2025-06-03,2025-06-11,0.21681878662412105,34.668460031073984,2.5286,0.304,6,REVERT,-0.01333985,0.01333985,13.34,1.334,1
AIR.PA,MTX.DE,DEFENSE,2025-06-25,2025-07-22,0.21681878662412105,34.668460031073984,2.0582,0.4326,19,REVERT,0.04943352,-0.04943352,-49.43,-4.943,0
AIR.PA,MTX.DE,DEFENSE,2025-08-01,2025-08-12,0.21681878662412105,34.668460031073984,-3.1609,0.1631,7,REVERT,0.05559082,0.05559082,55.59,5.559,1
AIR.PA,MTX.DE,DEFENSE,2025-09-04,2025-10-16,0.21681878662412105,34.668460031073984,2.3045,2.0082,30,TIMEOUT,0.09116951,-0.09116951,-91.17,-9.117,0
AIR.PA,MTX.DE,DEFENSE,2025-10-30,2025-11-14,0.21681878662412105,34.668460031073984,2.4394,-0.4225,11,REVERT,-0.01759901,0.01759901,17.6,1.76,1
AIR.PA,MTX.DE,DEFENSE,2025-11-24,2025-12-19,0.21681878662412105,34.668460031073984,-2.2,-0.453,19,REVERT,-0.02831852,-0.02831852,-28.32,-2.832,0
AIR.PA,MTX.DE,DEFENSE,2026-01-02,2026-01-19,0.21681878662412105,34.668460031073984,2.3216,0.4417,11,REVERT,0.02699693,-0.02699693,-27,-2.7,0
AIR.PA,MTX.DE,DEFENSE,2026-01-28,2026-02-16,0.21681878662412105,34.668460031073984,-2.2536,-0.0542,13,REVERT,-0.00283362,-0.00283362,-2.83,-0.283,0
AIR.PA,MTX.DE,DEFENSE,2026-02-23,2026-02-26,0.21681878662412105,34.668460031073984,-2.4389,-0.4862,3,REVERT,0.03530377,0.03530377,35.3,3.53,1
AIR.PA,MTX.DE,DEFENSE,2026-03-03,2026-04-01,0.21681878662412105,34.668460031073984,-2.027,-0.008,21,REVERT,-0.02748717,-0.02748717,-27.49,-2.749,0
AIR.PA,ESLT,DEFENSE,2025-06-13,2025-07-24,0.24575392955337563,26.111451606212256,-2.5778,0.3617,27,REVERT,0.12446512,0.12446512,124.47,12.447,1
AIR.PA,ESLT,DEFENSE,2025-08-01,2025-08-08,0.24575392955337563,26.111451606212256,-2.9563,-0.4711,5,REVERT,0.04961245,0.04961245,49.61,4.961,1
AIR.PA,ESLT,DEFENSE,2025-09-11,2025-10-23,0.24575392955337563,26.111451606212256,2.0766,1.6615,30,TIMEOUT,0.07426524,-0.07426524,-74.27,-7.427,0
AIR.PA,ESLT,DEFENSE,2025-10-30,2025-11-07,0.24575392955337563,26.111451606212256,2.3067,0.4088,6,REVERT,-0.0201349,0.0201349,20.13,2.013,1
AIR.PA,ESLT,DEFENSE,2025-11-18,2025-12-30,0.24575392955337563,26.111451606212256,-2.382,-0.3502,27,REVERT,-0.06025262,-0.06025262,-60.25,-6.025,0
AIR.PA,ESLT,DEFENSE,2026-01-13,2026-02-13,0.24575392955337563,26.111451606212256,2.0021,-0.4008,22,REVERT,-0.12661393,0.12661393,126.61,12.661,1
AIR.PA,ESLT,DEFENSE,2026-02-23,2026-04-01,0.24575392955337563,26.111451606212256,-2.6154,-0.0671,27,REVERT,-0.13219184,-0.13219184,-132.19,-13.219,0
MTX.DE,ESLT,DEFENSE,2025-06-13,2025-07-01,0.47651182925736946,64.48678775008618,-2.8164,0.0533,11,REVERT,0.07927741,0.07927741,79.28,7.928,1
MTX.DE,ESLT,DEFENSE,2025-07-17,2025-07-23,0.47651182925736946,64.48678775008618,2.9445,0.0678,4,REVERT,-0.04001259,0.04001259,40.01,4.001,1
MTX.DE,ESLT,DEFENSE,2025-07-25,2025-08-07,0.47651182925736946,64.48678775008618,-2.4352,-0.1324,9,REVERT,0.04453634,0.04453634,44.54,4.454,1
MTX.DE,ESLT,DEFENSE,2025-09-04,2025-09-23,0.47651182925736946,64.48678775008618,-2.2258,-0.4825,13,REVERT,-0.03291265,-0.03291265,-32.91,-3.291,0
MTX.DE,ESLT,DEFENSE,2025-10-01,2025-10-14,0.47651182925736946,64.48678775008618,3.1024,0.2984,9,REVERT,-0.03548906,0.03548906,35.49,3.549,1
MTX.DE,ESLT,DEFENSE,2025-11-17,2025-12-08,0.47651182925736946,64.48678775008618,-2.7592,-0.1386,14,REVERT,0.01285114,0.01285114,12.85,1.285,1
MTX.DE,ESLT,DEFENSE,2025-12-16,2026-01-02,0.47651182925736946,64.48678775008618,-2.0685,-0.3337,8,REVERT,-0.00420684,-0.00420684,-4.21,-0.421,0
MTX.DE,ESLT,DEFENSE,2026-01-12,2026-02-02,0.47651182925736946,64.48678775008618,-2.1919,-0.3242,14,REVERT,0.00019395,0.00019395,0.19,0.019,1
MTX.DE,ESLT,DEFENSE,2026-02-09,2026-02-23,0.47651182925736946,64.48678775008618,2.2089,0.1745,9,REVERT,-0.02151658,0.02151658,21.52,2.152,1
MTX.DE,ESLT,DEFENSE,2026-02-24,2026-03-31,0.47651182925736946,64.48678775008618,-2.2227,-0.4942,25,REVERT,-0.23176701,-0.23176701,-231.77,-23.177,0
XOM,CVX,ENERGY,2025-06-13,2025-06-24,0.2535621404446057,16.61956441203854,2.4837,0.266,6,REVERT,-0.03016062,0.03016062,30.16,3.016,1
XOM,CVX,ENERGY,2025-07-18,2025-07-28,0.2535621404446057,16.61956441203854,-2.1709,-0.4235,6,REVERT,0.02315499,0.02315499,23.15,2.315,1
XOM,CVX,ENERGY,2025-09-26,2025-09-30,0.2535621404446057,16.61956441203854,2.2854,0.0882,2,REVERT,-0.03104975,0.03104975,31.05,3.105,1
XOM,CVX,ENERGY,2025-11-10,2025-11-24,0.2535621404446057,16.61956441203854,2.1176,0.2804,10,REVERT,-0.00352511,0.00352511,3.53,0.353,1
XOM,CVX,ENERGY,2025-12-10,2025-12-17,0.2535621404446057,16.61956441203854,2.1208,0.4702,5,REVERT,-0.01479386,0.01479386,14.79,1.479,1
XOM,CVX,ENERGY,2026-01-05,2026-02-18,0.2535621404446057,16.61956441203854,2.1868,1.0781,30,TIMEOUT,0.1589136,-0.1589136,-158.91,-15.891,0
XOM,CVX,ENERGY,2026-03-13,2026-04-01,0.2535621404446057,16.61956441203854,2.1118,0.4127,13,REVERT,0.0286531,-0.0286531,-28.65,-2.865,0
XOM,HAL,ENERGY,2025-06-13,2025-06-24,0.11075320334724659,11.967604554445236,2.4088,0.3612,6,REVERT,-0.02214241,0.02214241,22.14,2.214,1
XOM,HAL,ENERGY,2025-11-07,2025-11-24,0.11075320334724659,11.967604554445236,2.2663,0.29,11,REVERT,0.00589591,-0.00589591,-5.9,-0.59,0
XOM,HAL,ENERGY,2026-01-02,2026-01-06,0.11075320334724659,11.967604554445236,2.065,0.4824,2,REVERT,-0.01764023,0.01764023,17.64,1.764,1
XOM,HAL,ENERGY,2026-01-14,2026-02-20,0.11075320334724659,11.967604554445236,2.5461,0.4084,25,REVERT,0.12317699,-0.12317699,-123.18,-12.318,0
XOM,HAL,ENERGY,2026-03-13,2026-04-01,0.11075320334724659,11.967604554445236,2.6097,0.193,13,REVERT,0.01607901,-0.01607901,-16.08,-1.608,0
XOM,SLB,ENERGY,2025-06-11,2025-06-27,0.2716617408228206,12.43791250374614,2.1232,0.487,11,REVERT,0.01373858,-0.01373858,-13.74,-1.374,0
XOM,SLB,ENERGY,2025-09-02,2025-09-09,0.2716617408228206,12.43791250374614,2.0825,-0.1755,5,REVERT,-0.03711643,0.03711643,37.12,3.712,1
XOM,SLB,ENERGY,2025-09-16,2025-09-22,0.2716617408228206,12.43791250374614,2.0222,0.4959,4,REVERT,-0.013097,0.013097,13.1,1.31,1
XOM,SLB,ENERGY,2025-11-03,2025-11-24,0.2716617408228206,12.43791250374614,-2.6995,0.2597,15,REVERT,0.03773645,0.03773645,37.74,3.774,1
XOM,SLB,ENERGY,2025-12-16,2025-12-17,0.2716617408228206,12.43791250374614,-2.0052,-0.4622,1,REVERT,0.01696118,0.01696118,16.96,1.696,1
XOM,SLB,ENERGY,2025-12-23,2026-01-08,0.2716617408228206,12.43791250374614,2.1768,-0.1865,10,REVERT,-0.01223675,0.01223675,12.24,1.224,1
XOM,SLB,ENERGY,2026-01-14,2026-02-20,0.2716617408228206,12.43791250374614,2.0593,0.3846,25,REVERT,0.10674777,-0.10674777,-106.75,-10.675,0
XOM,SLB,ENERGY,2026-03-12,2026-04-01,0.2716617408228206,12.43791250374614,2.5964,0.0682,14,REVERT,0.01468631,-0.01468631,-14.69,-1.469,0
XOM,COP,ENERGY,2025-06-13,2025-06-24,0.2802092042733763,12.46557900140904,2.4597,0.4352,6,REVERT,-0.01151723,0.01151723,11.52,1.152,1
XOM,COP,ENERGY,2025-09-17,2025-09-22,0.2802092042733763,12.46557900140904,2.1791,0.3084,3,REVERT,-0.02331466,0.02331466,23.31,2.331,1
XOM,COP,ENERGY,2025-10-22,2025-10-31,0.2802092042733763,12.46557900140904,2.3597,0.4467,7,REVERT,-0.00766591,0.00766591,7.67,0.767,1
XOM,COP,ENERGY,2025-11-07,2025-11-24,0.2802092042733763,12.46557900140904,2.1085,0.0528,11,REVERT,-0.00694633,0.00694633,6.95,0.695,1
XOM,COP,ENERGY,2025-12-23,2026-01-06,0.2802092042733763,12.46557900140904,2.3898,0.4796,8,REVERT,0.00062477,-0.00062477,-0.62,-0.062,0
XOM,COP,ENERGY,2026-01-13,2026-02-20,0.2802092042733763,12.46557900140904,2.1613,0.2096,26,REVERT,0.11809526,-0.11809526,-118.1,-11.81,0
XOM,COP,ENERGY,2026-03-16,2026-04-01,0.2802092042733763,12.46557900140904,2.1826,0.0938,12,REVERT,0.00647782,-0.00647782,-6.48,-0.648,0
XOM,EOG,ENERGY,2025-05-22,2025-06-09,0.4464563716993749,16.819008819651792,-2.0326,-0.2594,11,REVERT,0.00519481,0.00519481,5.19,0.519,1
XOM,EOG,ENERGY,2025-06-16,2025-06-24,0.4464563716993749,16.819008819651792,2.449,-0.1589,5,REVERT,-0.02834688,0.02834688,28.35,2.835,1
XOM,EOG,ENERGY,2025-07-10,2025-07-17,0.4464563716993749,16.819008819651792,2.1081,0.384,5,REVERT,-0.02027384,0.02027384,20.27,2.027,1
XOM,EOG,ENERGY,2025-09-16,2025-10-09,0.4464563716993749,16.819008819651792,2.0929,0.2895,17,REVERT,0.0186811,-0.0186811,-18.68,-1.868,0
XOM,EOG,ENERGY,2025-10-22,2025-11-03,0.4464563716993749,16.819008819651792,2.6032,0.4375,8,REVERT,-0.00591373,0.00591373,5.91,0.591,1
XOM,EOG,ENERGY,2026-01-05,2026-01-07,0.4464563716993749,16.819008819651792,2.3358,0.3272,2,REVERT,-0.04074691,0.04074691,40.75,4.075,1
XOM,EOG,ENERGY,2026-01-09,2026-02-13,0.4464563716993749,16.819008819651792,2.0871,0.4366,24,REVERT,0.11480282,-0.11480282,-114.8,-11.48,0
XOM,EOG,ENERGY,2026-03-24,2026-04-01,0.4464563716993749,16.819008819651792,2.1882,0.1695,6,REVERT,-0.02155021,0.02155021,21.55,2.155,1
XOM,PSX,ENERGY,2025-06-11,2025-06-24,0.2703308024046198,11.523646975467148,2.4491,0.2627,8,REVERT,-0.00556263,0.00556263,5.56,0.556,1
XOM,PSX,ENERGY,2025-07-18,2025-07-24,0.2703308024046198,11.523646975467148,-2.3186,0.0098,4,REVERT,0.03105126,0.03105126,31.05,3.105,1
XOM,PSX,ENERGY,2025-08-29,2025-09-08,0.2703308024046198,11.523646975467148,2.0845,-0.3219,5,REVERT,-0.03271581,0.03271581,32.72,3.272,1
XOM,PSX,ENERGY,2025-11-10,2025-11-24,0.2703308024046198,11.523646975467148,2.1407,0.3605,10,REVERT,-0.0019557,0.0019557,1.96,0.196,1
XOM,PSX,ENERGY,2025-12-22,2026-01-06,0.2703308024046198,11.523646975467148,2.2954,0.4942,9,REVERT,0.00865392,-0.00865392,-8.65,-0.865,0
XOM,PSX,ENERGY,2026-01-14,2026-02-17,0.2703308024046198,11.523646975467148,2.3988,0.4159,22,REVERT,0.09217869,-0.09217869,-92.18,-9.218,0
XOM,PSX,ENERGY,2026-03-17,2026-04-01,0.2703308024046198,11.523646975467148,2.0471,0.3305,11,REVERT,0.00778082,-0.00778082,-7.78,-0.778,0
XOM,TTE.PA,ENERGY,2025-06-13,2025-06-24,0.2615390409137124,9.977597919592672,2.4676,0.3231,6,REVERT,-0.02718499,0.02718499,27.18,2.718,1
XOM,TTE.PA,ENERGY,2025-08-27,2025-09-05,0.2615390409137124,9.977597919592672,2.0335,0.1693,6,REVERT,-0.02479422,0.02479422,24.79,2.479,1
XOM,TTE.PA,ENERGY,2025-10-16,2025-10-30,0.2615390409137124,9.977597919592672,-2.2815,0.2152,10,REVERT,0.03068126,0.03068126,30.68,3.068,1
XOM,TTE.PA,ENERGY,2025-11-07,2025-11-20,0.2615390409137124,9.977597919592672,2.1006,0.3772,9,REVERT,-0.00300704,0.00300704,3.01,0.301,1
XOM,TTE.PA,ENERGY,2026-01-02,2026-01-07,0.2615390409137124,9.977597919592672,2.0756,0.1322,3,REVERT,-0.02214402,0.02214402,22.14,2.214,1
XOM,TTE.PA,ENERGY,2026-01-14,2026-02-17,0.2615390409137124,9.977597919592672,2.3252,0.4177,22,REVERT,0.09014038,-0.09014038,-90.14,-9.014,0
XOM,TTE.PA,ENERGY,2026-03-24,2026-04-01,0.2615390409137124,9.977597919592672,2.6476,-0.062,6,REVERT,-0.03215018,0.03215018,32.15,3.215,1
XOM,SHEL.L,ENERGY,2025-06-13,2025-06-24,0.18122421790582563,11.771205745690695,2.4404,0.2597,6,REVERT,-0.0310638,0.0310638,31.06,3.106,1
XOM,SHEL.L,ENERGY,2025-08-27,2025-09-05,0.18122421790582563,11.771205745690695,2.0133,0.1473,6,REVERT,-0.02574706,0.02574706,25.75,2.575,1
XOM,SHEL.L,ENERGY,2025-10-10,2025-10-20,0.18122421790582563,11.771205745690695,-2.0304,-0.3204,6,REVERT,0.01662905,0.01662905,16.63,1.663,1
XOM,SHEL.L,ENERGY,2025-11-07,2025-11-24,0.18122421790582563,11.771205745690695,2.146,0.2764,11,REVERT,0.00293619,-0.00293619,-2.94,-0.294,0
XOM,SHEL.L,ENERGY,2025-12-10,2025-12-18,0.18122421790582563,11.771205745690695,2.3706,0.2016,6,REVERT,-0.02224471,0.02224471,22.24,2.224,1
